id,is_new,type,is_answer,is_acceptAnswer,interval_fir_ans(hour),interval_acc_ans(hour),body_len
P3933,1,so post,1,1,0.1975,0.1975,874
P3934,1,so post,1,1,0.174722222,4.032777778,672
P3935,1,so post,1,0,0.998333333,,4894
P3936,1,so post,1,1,7.994444444,7.994444444,3387
P3937,1,so post,1,0,23.33722222,,2660
P3938,1,so post,1,1,0.854444444,0.854444444,828
P3939,1,so post,0,0,,,2770
P3940,1,so post,1,1,17.76666667,17.76666667,1377
P3941,1,so post,1,0,2.964722222,,542
P3942,1,so post,1,0,1.730833333,,593
P3943,1,so post,1,0,20.63833333,,3733
P3944,1,so post,1,0,34.13611111,,1339
P3945,1,so post,1,1,7.945277778,7.945277778,1478
P3946,1,so post,0,0,,,2290
P3947,1,so post,1,0,0.102777778,,1375
P3948,1,so post,0,0,,,3146
P3949,1,so post,1,0,1.974166667,,1234
P3950,1,so post,1,0,0.369722222,,1208
P3951,1,so post,1,1,0.263888889,0.263888889,995
P3952,1,so post,1,1,0.347777778,0.347777778,1663
P3953,1,so post,1,1,0.170833333,0.170833333,392
P3954,1,so post,1,1,0.941944444,0.941944444,3177
P3955,1,so post,1,1,26.98166667,26.98166667,3789
P3956,1,so post,1,1,0.159166667,750.8138889,1246
P3957,1,so post,1,1,0.293611111,0.293611111,566
P3958,1,so post,1,1,25.69333333,25.69333333,1655
P3959,1,so post,1,1,3.8625,3.8625,818
P3960,1,so post,1,0,5.225833333,,4716
P3961,1,so post,0,0,,,5091
P3962,1,so post,1,0,0,,387
P3963,1,so post,0,0,,,1783
P3964,1,so post,1,0,52.61611111,,1998
P3965,1,so post,0,0,,,1603
P3966,1,so post,1,0,4665.326389,,1003
P3967,1,so post,1,0,0.981111111,,3871
P3968,1,so post,0,0,,,860
P3969,1,so post,1,1,0.395,0.395,405
P3970,1,so post,1,0,0.443333333,,3229
P3971,1,so post,0,0,,,1570
P3972,1,so post,1,0,12.47694444,,300
P3973,1,so post,1,0,279.7988889,,607
P3974,1,so post,1,1,1.671944444,1.671944444,921
P3975,1,so post,1,0,0.076944444,,193
P3976,1,so post,1,1,125.5569444,125.5569444,1246
P3977,1,so post,1,1,0.166944444,0.166944444,1010
P3978,1,so post,1,1,0.972222222,0.972222222,200
P3979,1,so post,1,0,3.736111111,,3347
P3980,1,so post,0,0,,,1614
P3981,1,so post,1,0,52.16361111,,756
P3982,1,so post,1,1,214.1388889,214.1388889,1176
P3983,1,so post,0,0,,,308
P3984,1,so post,0,0,,,5001
P3985,1,so post,1,1,0.510555556,0.510555556,452
P3986,1,so post,1,0,76.48861111,,996
P3987,1,so post,1,1,1.366944444,1.366944444,1023
P3988,1,so post,1,0,4129.650556,,2854
P3989,1,so post,1,1,32.8175,32.8175,1026
P3990,1,so post,0,0,,,2103
P3991,1,so post,1,0,418.9977778,,664
P3992,1,so post,0,0,,,2509
P3993,1,so post,1,1,7.786944444,7.786944444,302
P3994,1,so post,1,0,12.37472222,,791
P3995,1,so post,1,1,0.276111111,0.276111111,2704
P3996,1,so post,1,1,3.3575,3.3575,560
P3997,1,so post,0,0,,,4438
P3998,1,so post,1,1,3.4175,3.4175,923
P3999,1,so post,1,0,17.45972222,,1966
P4000,1,so post,1,0,6.100555556,,2885
P4001,1,so post,0,0,,,1459
P4002,1,so post,1,1,22.05,22.05,1776
P4003,1,so post,1,1,15.29222222,15.29222222,1263
P4004,1,so post,1,0,10.82472222,,641
P4005,1,so post,0,0,,,1391
P4006,1,so post,1,0,195.2841667,,2078
P4007,1,so post,1,1,153.8552778,153.8552778,2057
P4008,1,so post,1,1,0.226388889,0.226388889,1591
P4009,1,so post,1,0,3.294166667,,1765
P4010,1,so post,1,1,3.463611111,3.463611111,1196
P4011,1,so post,1,0,0.728888889,,7251
P4012,1,so post,1,1,1.098611111,1.098611111,681
P4013,1,so post,1,1,1.21,1.21,6108
P4014,1,so post,1,1,0.7825,0.7825,802
P4015,1,so post,1,0,0.943888889,,840
P4016,1,so post,1,0,0.642777778,,1513
P4017,1,so post,1,1,0.391666667,0.391666667,2232
P4018,1,so post,0,0,,,2302
P4019,1,so post,1,1,28.17944444,28.17944444,469
P4020,1,so post,0,0,,,1110
P4021,1,so post,0,0,,,453
P4022,1,so post,1,0,1615.058611,,1744
P4023,1,so post,1,1,6.397222222,6.397222222,416
P4024,1,so post,0,0,,,716
P4025,1,so post,1,1,0.1525,0.1525,1375
P4026,1,so post,1,0,0.177222222,,418
P4027,1,so post,1,1,162.7177778,162.7177778,3303
P4028,1,so post,1,0,19.77388889,,550
P4029,1,so post,1,1,0.156111111,0.156111111,1254
P4030,1,so post,0,0,,,1278
P4031,1,so post,1,1,2.080555556,2.080555556,600
P4032,1,so post,1,1,27.35027778,27.35027778,1509
P4033,1,so post,1,1,0.304722222,0.304722222,1019
P4034,1,so post,1,0,262.8733333,,1372
P4035,1,so post,1,0,6573.365833,,312
P4036,1,so post,1,1,110.0466667,339.0122222,2726
P4037,1,so post,0,0,,,812
P4038,1,so post,1,0,1447.436944,,1653
P4039,1,so post,1,0,7.867777778,,1327
P4040,1,so post,0,0,,,293
P4041,1,so post,0,0,,,2094
P4042,1,so post,1,1,15.83944444,15.83944444,11104
P4043,1,so post,1,1,0.803333333,0.803333333,1018
P4044,1,so post,0,0,,,724
P4045,1,so post,1,0,2512.608889,,2915
P4046,1,so post,1,1,1.620833333,1.620833333,880
P4047,1,so post,1,1,0.111388889,233.1533333,336
P4048,1,so post,1,0,0.4,,1122
P4049,1,so post,0,0,,,1573
P4050,1,so post,1,1,527.2238889,527.2238889,452
P4051,1,so post,1,0,33.14138889,,1223
P4052,1,so post,1,0,38.63527778,,2113
P4053,1,so post,1,1,149.9847222,405.2855556,871
P4054,1,so post,1,1,148.5780556,148.5780556,555
P4055,1,so post,1,1,5.268888889,5.268888889,384
P4056,1,so post,1,1,1.943333333,3.443611111,239
P4057,1,so post,1,1,190.2263889,190.2263889,1824
P4058,1,so post,1,1,15.46416667,15.46416667,4158
P4059,1,so post,1,0,22.65416667,,661
P4060,1,so post,0,0,,,361
P4061,1,so post,1,1,0.803888889,0.803888889,879
P4062,1,so post,1,1,821.3455556,821.3455556,4929
P4063,1,so post,1,1,34.84333333,34.84333333,1173
P4064,1,so post,0,0,,,1990
P4065,1,so post,0,0,,,441
P4066,1,so post,1,1,0.101666667,0.101666667,3973
P4067,1,so post,1,0,0.297222222,,1516
P4068,1,so post,1,0,1.071666667,,1036
P4069,1,so post,1,0,3749.5675,,258
P4070,1,so post,1,0,1.804166667,,401
P4071,1,so post,1,1,45.90333333,45.90333333,6315
P4072,1,so post,1,0,15.86638889,,207
P4073,1,so post,1,0,2891.4675,,1488
P4074,1,so post,0,0,,,1989
P4075,1,so post,1,0,816.5811111,,1028
P4076,1,so post,1,1,25.40611111,25.40611111,2141
P4077,1,so post,1,1,118.7788889,118.7788889,1728
P4078,1,so post,0,0,,,1008
P4079,1,so post,0,0,,,1381
P4080,1,so post,1,0,46.07222222,,1560
P4081,1,so post,1,1,0,0,5047
P4082,1,so post,1,1,22.70416667,22.70416667,1473
P4083,1,so post,1,1,0.628611111,0.628611111,267
P4084,1,so post,1,0,64.28944444,,1161
P4085,1,so post,1,1,11.215,11.215,3085
P4086,1,so post,1,0,154.8455556,,1716
P4087,1,so post,1,0,2.222777778,,2067
P4088,1,so post,1,1,22.97083333,22.97083333,2731
P4089,1,so post,1,0,3153.399444,,581
P4090,1,so post,1,1,8.643055556,8.643055556,2580
P4091,1,so post,1,1,0.423333333,0.423333333,593
P4092,1,so post,0,0,,,434
P4093,1,so post,1,1,0,0,1578
P4094,1,so post,1,0,4.587222222,,1518
P4095,1,so post,1,1,112.3891667,112.3891667,1490
P4096,1,so post,0,0,,,8063
P4097,1,so post,1,1,0.439722222,9.923055556,2427
P4098,1,so post,1,1,5.794166667,5.794166667,556
P4099,1,so post,0,0,,,1805
P4100,1,so post,0,0,,,2903
P4101,1,so post,1,0,107.5475,,1973
P4102,1,so post,0,0,,,929
P4103,1,so post,0,0,,,736
P4104,1,so post,0,0,,,1075
P4105,1,so post,1,0,2404.735278,,969
P4106,1,so post,1,0,0.875833333,,547
P4107,1,so post,1,1,9.376944444,9.376944444,1885
P4108,1,so post,0,0,,,998
P4109,1,so post,0,0,,,733
P4110,1,so post,1,1,0,0,1761
P4111,1,so post,1,1,1.220277778,1.220277778,1546
P4112,1,so post,1,1,43.46583333,43.46583333,1678
P4113,1,so post,0,0,,,1234
P4114,1,so post,1,0,2.548333333,,463
P4115,1,so post,0,0,,,7733
P4116,1,so post,1,0,0.761944444,,1664
P4117,1,so post,1,1,2.745555556,2.745555556,1807
P4118,1,so post,1,1,1.938888889,1.938888889,931
P4119,1,so post,1,1,2.05,2.05,3328
P4120,1,so post,0,0,,,1050
P4121,1,so post,1,1,195.9736111,195.9736111,1880
P4122,1,so post,1,1,20.90527778,20.90527778,1825
P4123,1,so post,1,0,1.712222222,,584
P4124,1,so post,1,0,2016.612778,,2790
P4125,1,so post,1,1,0.19,0.19,504
P4126,1,so post,1,0,1365.332778,,1134
P4127,1,so post,0,0,,,1778
P4128,1,so post,1,0,0.714722222,,571
P4129,1,so post,1,1,2701.861944,2701.861944,3639
P4130,1,so post,1,1,9.767777778,9.767777778,5643
P4131,1,so post,1,1,5.321666667,5.321666667,528
P4132,1,so post,1,0,3.960555556,,1120
P4133,1,so post,1,1,33.03305556,33.03305556,2512
P4134,1,so post,1,0,20.79194444,,1051
P4135,1,so post,1,1,20.21083333,20.21083333,2694
P4136,1,so post,1,0,0.046944444,,212
P4137,1,so post,0,0,,,608
P4138,1,so post,1,0,1.375277778,,3128
P4139,1,so post,1,0,4354.226389,,1550
P4140,1,so post,1,0,47.74194444,,1796
P4141,1,so post,0,0,,,2977
P4142,1,so post,1,1,1.063611111,1438.597778,572
P4143,1,so post,0,0,,,2625
P4144,1,so post,1,0,6.210555556,,286
P4145,1,so post,1,1,1.296666667,1.296666667,2219
P4146,1,so post,1,0,0.698611111,,899
P4147,1,so post,1,1,0.2275,0.2275,2798
P4148,1,so post,0,0,,,752
P4149,1,so post,1,0,0.5825,,1504
P4150,1,so post,1,1,1.895,1.895,585
P4151,1,so post,1,0,39.48805556,,519
P4152,1,so post,1,0,9.963888889,,1723
P4153,1,so post,1,0,0.976666667,,1635
P4154,1,so post,1,0,0.341111111,,2527
P4155,1,so post,1,1,5.156388889,5.156388889,5192
P4156,1,so post,1,1,1289.591111,1289.591111,1253
P4157,1,so post,1,1,244.4594444,244.4594444,2180
P4158,1,so post,1,1,0.549444444,0.549444444,1514
P4159,1,so post,1,0,0.326666667,,1045
P4160,1,so post,1,0,0.1825,,744
P4161,1,so post,1,1,12.25805556,12.25805556,528
P4162,1,so post,1,0,27.17444444,,1160
P4163,1,so post,1,1,4.473611111,4.473611111,372
P4164,1,so post,1,1,6.443055556,6.443055556,2332
P4165,1,so post,1,1,18.8375,18.8375,799
P4166,1,so post,1,0,8.675555556,,410
P4167,1,so post,1,1,0.729444444,7.535555556,623
P4168,1,so post,1,1,3858.228889,3858.228889,1001
P4169,1,so post,0,0,,,452
P4170,1,so post,1,1,11.49444444,11.49444444,457
P4171,1,so post,1,1,0.393333333,0.393333333,1284
P4172,1,so post,0,0,,,389
P4173,1,so post,1,0,163.9694444,,1492
P4174,1,so post,1,1,11.3775,11.3775,317
P4175,1,so post,1,1,31.25777778,31.25777778,1455
P4176,1,so post,1,0,4373.963611,,7772
P4177,1,so post,0,0,,,1748
P4178,1,so post,1,0,38.49722222,,708
P4179,1,so post,1,0,3.728333333,,874
P4180,1,so post,1,1,0.439166667,0.439166667,1056
P4181,1,so post,0,0,,,690
P4182,1,so post,1,1,67.30194444,67.30194444,1607
P4183,1,so post,1,0,0.305555556,,180
P4184,1,so post,0,0,,,1821
P4185,1,so post,0,0,,,951
P4186,1,so post,0,0,,,2391
P4187,1,so post,1,0,6.858055556,,392
P4188,1,so post,1,1,165.4358333,165.4358333,1736
P4189,1,so post,0,0,,,1401
P4190,1,so post,0,0,,,798
P4191,1,so post,1,1,1.915833333,1.915833333,1161
P4192,1,so post,1,1,2.736388889,2.736388889,2359
P4193,1,so post,1,0,0.564722222,,579
P4194,1,so post,1,1,129.4436111,129.4436111,1636
P4195,1,so post,0,0,,,481
P4196,1,so post,1,1,23.68,23.68,2768
P4197,1,so post,0,0,,,658
P4198,1,so post,1,0,751.7772222,,209
P4199,1,so post,1,0,26.26666667,,732
P4200,1,so post,1,1,22.48361111,22.48361111,485
P4201,1,so post,1,1,165.1644444,165.1644444,3131
P4202,1,so post,1,1,4.278333333,4.278333333,2047
P4203,1,so post,0,0,,,250
P4204,1,so post,1,0,0.4025,,1159
P4205,1,so post,1,0,25.37444444,,550
P4206,1,so post,1,1,0.254722222,0.254722222,1922
P4207,1,so post,1,1,2.192222222,2.192222222,1619
P4208,1,so post,1,1,12.91694444,12.91694444,814
P4209,1,so post,0,0,,,1602
P4210,1,so post,1,0,338.7952778,,1017
P4211,1,so post,1,1,0.1275,0.1275,770
P4212,1,so post,1,0,1.621388889,,1557
P4213,1,so post,1,0,1.953888889,,600
P4214,1,so post,1,0,0.190833333,,1315
P4215,1,so post,1,1,0.484722222,0.484722222,651
P4216,1,so post,1,1,10.83055556,10.83055556,246
P4217,1,so post,1,0,73.11861111,,345
P4218,1,so post,0,0,,,1098
P4219,1,so post,1,1,0.951388889,0.951388889,2532
P4220,1,so post,0,0,,,1769
P4221,1,so post,1,0,16.16527778,,3108
P4222,1,so post,1,0,75.88194444,,2925
P4223,1,so post,1,0,1.066944444,,1037
P4224,1,so post,0,0,,,2113
P4225,1,so post,1,0,0.283611111,,453
P4226,1,so post,1,0,334.2416667,,1127
P4227,1,so post,1,0,2.819444444,,1994
P4228,1,so post,1,0,0.649444444,,1483
P4229,1,so post,1,0,0.650555556,,602
P4230,1,so post,0,0,,,2107
P4231,1,so post,1,0,0.811944444,,627
P4232,1,so post,0,0,,,760
P4233,1,so post,1,0,16.25638889,,498
P4234,1,so post,0,0,,,4159
P4235,1,so post,0,0,,,845
P4236,1,so post,1,1,0,0,4068
P4237,1,so post,1,0,4169.560833,,510
P4238,1,so post,1,0,1.313888889,,1546
P4239,1,so post,0,0,,,3780
P4240,1,so post,0,0,,,1449
P4241,1,so post,1,1,3.643888889,3.643888889,117
P4242,1,so post,1,1,0.856388889,0.908055556,2889
P4243,1,so post,0,0,,,669
P4244,1,so post,0,0,,,1172
P4245,1,so post,1,1,0,0,1412
P4246,1,so post,1,1,0.538888889,4.729166667,1792
P4247,1,so post,1,1,6.563611111,6.563611111,563
P4248,1,so post,1,0,4578.930278,,817
P4249,1,so post,0,0,,,367
P4250,1,so post,1,1,1.526666667,1.526666667,450
P4251,1,so post,1,1,479.7283333,479.7283333,478
P4252,1,so post,0,0,,,421
P4253,1,so post,1,0,7.034166667,,1726
P4254,1,so post,1,1,0.170833333,22.76361111,1483
P4255,1,so post,1,0,0.796666667,,605
P4256,1,so post,0,0,,,1597
P4257,1,so post,1,1,1.716388889,1.716388889,866
P4258,1,so post,1,0,897.6102778,,1872
P4259,1,so post,1,1,0.300277778,40.72638889,1927
P4260,1,so post,1,1,98.33972222,98.33972222,1465
P4261,1,so post,1,0,4123.623889,,2171
P4262,1,so post,1,0,1.932222222,,398
P4263,1,so post,1,1,0.3775,0.3775,1232
P4264,1,so post,1,0,45.94888889,,775
P4265,1,so post,1,1,66.32472222,66.32472222,1317
P4266,1,so post,0,0,,,1153
P4267,1,so post,1,0,7.149444444,,4352
P4268,1,so post,0,0,,,2029
P4269,1,so post,1,0,5.373333333,,1820
P4270,1,so post,0,0,,,1431
P4271,1,so post,0,0,,,1033
P4272,1,so post,0,0,,,1503
P4273,1,so post,1,0,37.85583333,,5948
P4274,1,so post,1,0,19.39166667,,3734
P4275,1,so post,1,0,4.324722222,,3481
P4276,1,so post,1,0,1934.008333,,4862
P4277,1,so post,1,1,0.224166667,0.224166667,1048
P4278,1,so post,1,1,37.82694444,37.82694444,568
P4279,1,so post,1,0,0.440555556,,1627
P4280,1,so post,1,1,3.7675,3.7675,8922
P4281,1,so post,1,1,28.49194444,28.49194444,1156
P4282,1,so post,1,0,0.915277778,,1056
P4283,1,so post,1,1,185.725,185.725,1494
P4284,1,so post,1,1,74.57916667,74.57916667,1420
P4285,1,so post,0,0,,,607
P4286,1,so post,0,0,,,4165
P4287,1,so post,1,1,71.17027778,71.17027778,1987
P4288,1,so post,1,0,0.084166667,,834
P4289,1,so post,1,1,1.538888889,1.538888889,1680
P4290,1,so post,0,0,,,1858
P4291,1,so post,1,1,19.63944444,19.63944444,1384
P4292,1,so post,1,1,51.86694444,51.86694444,545
P4293,1,so post,1,1,21.78555556,358.6752778,463
P4294,1,so post,0,0,,,159
P4295,1,so post,1,1,1.776944444,1.776944444,738
P4296,1,so post,0,0,,,1432
P4297,1,so post,0,0,,,521
P4298,1,so post,0,0,,,1177
P4299,1,so post,1,1,1.517777778,1.517777778,697
P4300,1,so post,1,0,0.923888889,,3827
P4301,1,so post,1,0,0.608611111,,1379
P4302,1,so post,1,0,2.514444444,,2035
P4303,1,so post,1,1,1.4025,1.4025,628
P4304,1,so post,0,0,,,2529
P4305,1,so post,1,1,1.035555556,1.035555556,1367
P4306,1,so post,1,1,52.87083333,52.87083333,1011
P4307,1,so post,1,0,17.43138889,,2429
P4308,1,so post,1,1,1.256388889,1.256388889,906
P4309,1,so post,1,0,0.684444444,,3350
P4310,1,so post,0,0,,,1865
P4311,1,so post,1,0,133.5408333,,933
P4312,1,so post,1,0,413.4194444,,2174
P4313,1,so post,1,1,19.26777778,19.26777778,1683
P4314,1,so post,1,1,0.521666667,0.521666667,1305
P4315,1,so post,0,0,,,1245
P4316,1,so post,0,0,,,453
P4317,1,so post,1,0,71.41972222,,1028
P4318,1,so post,1,0,13.67444444,,3425
P4319,1,so post,1,0,5.242777778,,1205
P4320,1,so post,1,0,5.118888889,,1040
P4321,1,so post,1,0,6.628888889,,929
P4322,1,so post,1,1,0.088888889,0.088888889,1956
P4323,1,so post,0,0,,,975
P4324,1,so post,1,1,12.63333333,13.46472222,553
P4325,1,so post,1,1,2.461111111,2.461111111,1222
P4326,1,so post,0,0,,,1313
P4327,1,so post,1,0,0.086666667,,775
P4328,1,so post,1,0,235.2833333,,1471
P4329,1,so post,1,0,22.47055556,,286
P4330,1,so post,0,0,,,1428
P4331,1,so post,1,0,0.633055556,,199
P4332,1,so post,1,1,47.82416667,47.82416667,1126
P4333,1,so post,1,1,0.428333333,1.210555556,1142
P4334,1,so post,1,0,283.0311111,,2956
P4335,1,so post,1,1,475.4375,475.4375,5295
P4336,1,so post,0,0,,,3627
P4337,1,so post,1,0,0.206388889,,2457
P4338,1,so post,1,0,1.583611111,,639
P4339,1,so post,1,0,14.42166667,,880
P4340,1,so post,1,1,148.7666667,148.7666667,1252
P4341,1,so post,1,0,0.191944444,,256
P4342,1,so post,0,0,,,94
P4343,1,so post,1,0,203.0402778,,4194
P4344,1,so post,1,1,15.2225,15.2225,1009
P4345,1,so post,1,0,287.1763889,,1639
P4346,1,so post,0,0,,,794
P4347,1,so post,1,0,2.471944444,,1394
P4348,1,so post,0,0,,,1227
P4349,1,so post,1,0,0.878888889,,2474
P4350,1,so post,1,0,0,,2724
P4351,1,so post,1,1,0.086666667,0.086666667,807
P4352,1,so post,1,0,0.633055556,,1331
P4353,1,so post,1,1,0.633611111,0.633611111,527
P4354,1,so post,1,0,8.713055556,,1806
P4355,1,so post,1,1,123.2986111,123.2986111,1386
P4356,1,so post,1,0,75.59527778,,2755
P4357,1,so post,1,1,0.146944444,0.146944444,2024
P4358,1,so post,1,1,2.833888889,2.833888889,573
P4359,1,so post,0,0,,,1209
P4360,1,so post,1,1,210.9138889,210.9138889,8141
P4361,1,so post,1,1,0,0,1340
P4362,1,so post,1,0,5.342222222,,1200
P4363,1,so post,1,1,125.1275,229.3638889,528
P4364,1,so post,1,0,4.488888889,,3355
P4365,1,so post,1,1,0.109166667,0.109166667,3614
P4366,1,so post,1,1,3.045833333,3.045833333,955
P4367,1,so post,1,1,1.819166667,1.819166667,1509
P4368,1,so post,1,1,0.220277778,0.220277778,132
P4369,1,so post,1,1,36.42194444,36.42194444,1026
P4370,1,so post,1,0,3.771388889,,683
P4371,1,so post,1,0,2.909444444,,1156
P4372,1,so post,0,0,,,1548
P4373,1,so post,1,1,1.398888889,1.398888889,2891
P4374,1,so post,0,0,,,2220
P4375,1,so post,0,0,,,1069
P4376,1,so post,1,1,116.6525,116.6525,11079
P4377,1,so post,1,1,30.94833333,30.94833333,1807
P4378,1,so post,1,1,1.495277778,3870.6725,2162
P4379,1,so post,1,0,0.736944444,,172
P4380,1,so post,1,1,1.099166667,1.099166667,1388
P4381,1,so post,1,0,0.767222222,,1505
P4382,1,so post,1,1,17.9925,17.9925,2433
P4383,1,so post,0,0,,,1796
P4384,1,so post,0,0,,,1821
P4385,1,so post,0,0,,,1222
P4386,1,so post,1,0,0.772222222,,3415
P4387,1,so post,1,1,46.83805556,46.83805556,714
P4388,1,so post,1,1,1.769722222,1.769722222,1173
P4389,1,so post,1,0,3.715277778,,677
P4390,1,so post,1,0,7.068611111,,1547
P4391,1,so post,1,1,12.63194444,12.63194444,776
P4392,1,so post,1,0,65.92138889,,1635
P4393,1,so post,1,1,1.505,1.505,2963
P4394,1,so post,1,1,0.211944444,0.211944444,896
P4395,1,so post,1,0,3.272777778,,1411
P4396,1,so post,1,0,2.124166667,,2313
P4397,1,so post,1,0,2043.613611,,4755
P4398,1,so post,1,0,406.8916667,,1347
P4399,1,so post,0,0,,,373
P4400,1,so post,1,0,2034.844167,,648
P4401,1,so post,1,1,193.1161111,193.1161111,2191
P4402,1,so post,1,1,6.555833333,6.555833333,2302
P4403,1,so post,1,0,131.8575,,5163
P4404,1,so post,1,1,3.820277778,3.820277778,456
P4405,1,so post,1,0,1.911111111,,3245
P4406,1,so post,1,0,17.02416667,,2102
P4407,1,so post,0,0,,,771
P4408,1,so post,1,1,6.159444444,6.159444444,1162
P4409,1,so post,0,0,,,1075
P4410,1,so post,1,0,14.09638889,,818
P4411,1,so post,1,0,1034.439722,,608
P4412,1,so post,1,1,0.419444444,0.419444444,273
P4413,1,so post,1,0,66.2675,,1174
P4414,1,so post,1,1,1.914722222,2.301388889,2314
P4415,1,so post,0,0,,,330
P4416,1,so post,1,0,7.782777778,,885
P4417,1,so post,1,0,81.26916667,,1147
P4418,1,so post,1,0,192.4194444,,665
P4419,1,so post,1,1,38.09916667,38.09916667,1469
P4420,1,so post,1,0,0.196111111,,1141
P4421,1,so post,1,0,2163.268056,,887
P4422,1,so post,1,0,6.031666667,,1142
P4423,1,so post,1,0,4553.787222,,1069
P4424,1,so post,1,1,70.58,70.58,1427
P4425,1,so post,1,0,124.0469444,,1768
P4426,1,so post,0,0,,,715
P4427,1,so post,1,0,1112.871667,,989
P4428,1,so post,1,0,10.04444444,,3543
P4429,1,so post,1,1,9.643611111,9.643611111,1183
P4430,1,so post,1,0,96.36805556,,1409
P4431,1,so post,0,0,,,955
P4432,1,so post,1,1,25.62305556,25.62305556,998
P4433,1,so post,0,0,,,645
P4434,1,so post,1,0,1174.965833,,2007
P4435,1,so post,1,0,9.5175,,1092
P4436,1,so post,1,0,4.351388889,,3823
P4437,1,so post,0,0,,,1637
P4438,1,so post,0,0,,,355
P4439,1,so post,1,0,13.75305556,,737
P4440,1,so post,1,1,213.2380556,213.2380556,1645
P4441,1,so post,1,1,2.122222222,2.122222222,675
P4442,1,so post,1,0,65.09444444,,3786
P4443,1,so post,1,0,0.496388889,,352
P4444,1,so post,1,0,13.83111111,,873
P4445,1,so post,0,0,,,1991
P4446,1,so post,1,1,1.290555556,1.290555556,1326
P4447,1,so post,1,0,1.299722222,,1580
P4448,1,so post,1,0,0.520833333,,1549
P4449,1,so post,0,0,,,1646
P4450,1,so post,0,0,,,1578
P4451,1,so post,1,1,21.34222222,21.34222222,893
P4452,1,so post,1,0,11.8025,,2360
P4453,1,so post,1,0,0.521944444,,965
P4454,1,so post,1,0,19.7625,,2334
P4455,1,so post,0,0,,,1382
P4456,1,so post,1,0,27.90916667,,665
P4457,1,so post,1,0,5.191944444,,2246
P4458,1,so post,1,1,2188.947778,2188.947778,4727
P4459,1,so post,1,0,42.48027778,,1971
P4460,1,so post,1,1,160.6888889,160.6888889,1815
P4461,1,so post,1,0,2.878888889,,1568
P4462,1,so post,0,0,,,1597
P4463,1,so post,1,1,0.476666667,5.877777778,607
P4464,1,so post,1,1,0.150277778,0.150277778,2717
P4465,1,so post,0,0,,,973
P4466,1,so post,1,0,10.14111111,,1318
P4467,1,so post,0,0,,,402
P4468,1,so post,1,1,0.177777778,7.416111111,283
P4469,1,so post,1,0,0.458055556,,1148
P4470,1,so post,1,1,64.14416667,64.14416667,2577
